499,30-06-2011,2011-2012,2011-2012,AIE,RCPT,898118,11CCICMCA102020,11CCICMCA102020,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 I Sem II,365,Security Fee,0,10000,0,0,0,0,0,0,0,
500,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885569,11COMMBA101038,11COMMBA101038,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,341,TUITION FEE,0,40000,0,0,0,0,0,0,0,
501,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885570,11COMMBA101038,11COMMBA101038,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,340,TUITION FEE,0,18000,0,0,0,0,0,0,0,
502,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885571,11COMMBA101038,11COMMBA101038,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,342,TUITION FEE,0,40000,0,0,0,0,0,0,0,
503,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885578,11COMMBA101037,11COMMBA101037,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,337,TUITION FEE,0,128000,0,0,0,0,0,0,0,
504,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885578,11COMMBA101037,11COMMBA101037,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,337,Security Fee,0,10000,0,0,0,0,0,0,0,
505,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885572,11COMMBA101038,11COMMBA101038,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,339,TUITION FEE,0,30000,0,0,0,0,0,0,0,
506,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885572,11COMMBA101038,11COMMBA101038,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,339,Security Fee,0,10000,0,0,0,0,0,0,0,
507,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885561,11COMMBA101039,11COMMBA101039,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 I Sem II,358,TUITION FEE,0,128000,0,0,0,0,0,0,0,
508,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885561,11COMMBA101039,11COMMBA101039,No Information,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 I Sem II,358,Security Fee,0,10000,0,0,0,0,0,0,0,
509,30-06-2011,2011-2012,2011-2012,AIE,RCPT,889976,11CETBT104005,11CETBT104005,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,2978,TUITION FEE,0,128000,0,0,0,0,0,0,0,
510,30-06-2011,2011-2012,2011-2012,AIE,RCPT,889976,11CETBT104005,11CETBT104005,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,2978,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
511,30-06-2011,2011-2012,2011-2012,AIE,RCPT,889976,11CETBT104005,11CETBT104005,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electrical & Electronics Engineering 2011-2012 IV Sem VIII,2978,Security Fee,0,10000,0,0,0,0,0,0,0,
512,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891052,11CETBT103006,11CETBT103006,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,310,TUITION FEE,0,128000,0,0,0,0,0,0,0,
513,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891052,11CETBT103006,11CETBT103006,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,310,Security Fee,0,10000,0,0,0,0,0,0,0,
514,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891203,11CETBT102260,11CETBT102260,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,345,TUITION FEE,0,128000,0,0,0,0,0,0,0,
515,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891203,11CETBT102260,11CETBT102260,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,345,Security Fee,0,10000,0,0,0,0,0,0,0,
516,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891051,11CETBT103007,11CETBT103007,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,331,TUITION FEE,0,128000,0,0,0,0,0,0,0,
517,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891051,11CETBT103007,11CETBT103007,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,331,Security Fee,0,10000,0,0,0,0,0,0,0,
518,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891037,11CETBT103008,11CETBT103008,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,335,Security Fee,0,10000,0,0,0,0,0,0,0,
519,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891035,11CETBT103009,11CETBT103009,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,360,TUITION FEE,0,128000,0,0,0,0,0,0,0,
520,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891035,11CETBT103009,11CETBT103009,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,360,Security Fee,0,10000,0,0,0,0,0,0,0,
521,30-06-2011,2011-2012,2011-2012,AIE,RCPT,891036,11CETBT103008,11CETBT103008,No Information,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 I Sem II,336,TUITION FEE,0,128000,0,0,0,0,0,0,0,
522,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885582,11COMMBA101036,11COMMBA101036,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,328,TUITION FEE,0,128000,0,0,0,0,0,0,0,
523,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885582,11COMMBA101036,11COMMBA101036,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,328,Security Fee,0,10000,0,0,0,0,0,0,0,
524,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885589,11COMMBA101035,11COMMBA101035,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,321,TUITION FEE,0,128000,0,0,0,0,0,0,0,
525,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885589,11COMMBA101035,11COMMBA101035,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,321,Security Fee,0,10000,0,0,0,0,0,0,0,
526,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893299,11CETBT102029,11CETBT102029,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,327,TUITION FEE,0,128000,0,0,0,0,0,0,0,
527,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893299,11CETBT102029,11CETBT102029,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,327,Security Fee,0,10000,0,0,0,0,0,0,0,
528,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893300,11CETBT102028,11CETBT102028,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,319,TUITION FEE,0,128000,0,0,0,0,0,0,0,
529,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893300,11CETBT102028,11CETBT102028,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,319,Security Fee,0,10000,0,0,0,0,0,0,0,
530,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893293,11CETBT102030,11CETBT102030,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2910,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
531,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893292,11CETBT102030,11CETBT102030,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2909,TUITION FEE,0,128000,0,0,0,0,0,0,0,
532,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893292,11CETBT102030,11CETBT102030,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2909,Security Fee,0,10000,0,0,0,0,0,0,0,
533,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886662,11CETMT103001,11CETMT103001,Alumni,General,School of Civil Engineering,M.Tech Structural Engineering,School of Civil Engineering,M.Tech Structural Engineering 2011-2012 II Sem IV,349,Security Fee,0,10000,0,0,0,0,0,0,0,
534,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893283,11CETBT102031,11CETBT102031,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,332,TUITION FEE,0,128000,0,0,0,0,0,0,0,
535,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893283,11CETBT102031,11CETBT102031,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,332,Security Fee,0,10000,0,0,0,0,0,0,0,
536,30-06-2011,2011-2012,2011-2012,AIE,RCPT,896307,11CETBT101068,11CETBT101068,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2854,TUITION FEE,0,128000,0,0,0,0,0,0,0,
537,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893309,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2907,TUITION FEE,0,128000,0,0,0,0,0,0,0,
538,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893309,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2907,Security Fee,0,10000,0,0,0,0,0,0,0,
539,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885596,11COMMBA101034,11COMMBA101034,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,3087,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
540,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885595,11COMMBA101034,11COMMBA101034,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,3085,TUITION FEE,0,128000,0,0,0,0,0,0,0,
541,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885595,11COMMBA101034,11COMMBA101034,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,3085,Security Fee,0,10000,0,0,0,0,0,0,0,
542,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885600,11COMMBA101033,11COMMBA101033,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,304,TUITION FEE,0,128000,0,0,0,0,0,0,0,
543,30-06-2011,2011-2012,2011-2012,AIE,RCPT,885600,11COMMBA101033,11COMMBA101033,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,304,Security Fee,0,10000,0,0,0,0,0,0,0,
544,30-06-2011,2011-2012,2011-2012,AIE,SCHOLARSHIP,615814,11CETBT105035,11CETBT105035,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,,TUITION FEE,0,0,0,32000,0,0,0,0,0,
545,30-06-2011,2011-2012,2011-2012,AIE,RCPT,893311,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2908,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
546,30-06-2011,2011-2012,2011-2012,AIE,RCPT,898145,11CCICMCA102016,11CCICMCA102016,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,322,TUITION FEE,0,92000,0,0,0,0,0,0,0,
547,30-06-2011,2011-2012,2011-2012,AIE,RCPT,898145,11CCICMCA102016,11CCICMCA102016,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,322,Security Fee,0,10000,0,0,0,0,0,0,0,
548,30-06-2011,2011-2012,2011-2012,AIE,RCPT,889197,11CETBT105037,11CETBT105037,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,338,TUITION FEE,0,128000,0,0,0,0,0,0,0,
549,30-06-2011,2011-2012,2011-2012,AIE,RCPT,889197,11CETBT105037,11CETBT105037,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,338,Security Fee,0,10000,0,0,0,0,0,0,0,
550,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886446,11COMBB101012,11COMBB101012,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 III Sem VI,347,TUITION FEE,0,65000,0,0,0,0,0,0,0,
551,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886656,11CETMT103002,11CETMT103002,Alumni,General,School of Civil Engineering,M.Tech Structural Engineering,School of Civil Engineering,M.Tech Structural Engineering 2011-2012 II Sem IV,352,TUITION FEE,0,74000,0,0,0,0,0,0,0,
552,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886656,11CETMT103002,11CETMT103002,Alumni,General,School of Civil Engineering,M.Tech Structural Engineering,School of Civil Engineering,M.Tech Structural Engineering 2011-2012 II Sem IV,352,Security Fee,0,10000,0,0,0,0,0,0,0,
553,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886447,11COMBB101012,11COMBB101012,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 III Sem VI,346,Security Fee,0,10000,0,0,0,0,0,0,0,
554,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886448,11COMBB101011,11COMBB101011,No Information,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 I Sem II,324,TUITION FEE,0,65000,0,0,0,0,0,0,0,
555,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886448,11COMBB101011,11COMBB101011,No Information,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 I Sem II,324,Security Fee,0,10000,0,0,0,0,0,0,0,
556,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886661,11CETMT103001,11CETMT103001,Alumni,General,School of Civil Engineering,M.Tech Structural Engineering,School of Civil Engineering,M.Tech Structural Engineering 2011-2012 II Sem IV,350,TUITION FEE,0,74000,0,0,0,0,0,0,0,
557,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886457,11COMBB101010,11COMBB101010,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 III Sem VI,301,TUITION FEE,0,65000,0,0,0,0,0,0,0,
558,30-06-2011,2011-2012,2011-2012,AIE,RCPT,886457,11COMBB101010,11COMBB101010,Alumni,General,School of Business,Bachelor of Business Administration,School of Business,BBA 2011-2012 III Sem VI,301,Security Fee,0,10000,0,0,0,0,0,0,0,
559,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889155,11CETBT105043,11CETBT105043,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,386,TUITION FEE,0,128000,0,0,0,0,0,0,0,
560,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889155,11CETBT105043,11CETBT105043,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,386,Security Fee,0,10000,0,0,0,0,0,0,0,
561,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893242,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2911,TUITION FEE,0,15000,0,0,0,0,0,0,0,
562,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893242,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2911,Security Fee,0,10000,0,0,0,0,0,0,0,
563,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889149,11CETBT105044,11CETBT105044,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,399,TUITION FEE,0,10000,0,0,0,0,0,0,0,
564,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893231,11CETBT102038,11CETBT102038,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,390,TUITION FEE,0,128000,0,0,0,0,0,0,0,
565,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893231,11CETBT102038,11CETBT102038,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,390,Security Fee,0,10000,0,0,0,0,0,0,0,
566,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893216,11CETBT102039,11CETBT102039,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,391,TUITION FEE,0,118000,0,0,0,0,0,0,0,
567,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893216,11CETBT102039,11CETBT102039,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,391,Security Fee,0,10000,0,0,0,0,0,0,0,
568,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893240,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2912,TUITION FEE,0,103000,0,0,0,0,0,0,0,
569,01-07-2011,2011-2012,2011-2012,AIE,RCPT,893241,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2913,TUITION FEE,0,10000,0,0,0,0,0,0,0,
570,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889144,11CETBT105045,11CETBT105045,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3019,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
571,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889143,11CETBT105045,11CETBT105045,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3018,TUITION FEE,0,128000,0,0,0,0,0,0,0,
572,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889143,11CETBT105045,11CETBT105045,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,3018,Security Fee,0,10000,0,0,0,0,0,0,0,
573,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889150,11CETBT105044,11CETBT105044,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,398,TUITION FEE,0,118000,0,0,0,0,0,0,0,
574,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889150,11CETBT105044,11CETBT105044,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,398,Security Fee,0,10000,0,0,0,0,0,0,0,
575,01-07-2011,2011-2012,2011-2012,AIE,RCPT,889459,11CETBT105005,11CETBT105005,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,2998,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
576,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898092,11CCICMCA102024,11CCICMCA102024,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,385,TUITION FEE,0,92000,0,0,0,0,0,0,0,
577,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898092,11CCICMCA102024,11CCICMCA102024,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,385,Security Fee,0,10000,0,0,0,0,0,0,0,
578,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898097,11CCICMCA102023,11CCICMCA102023,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,384,TUITION FEE,0,92000,0,0,0,0,0,0,0,
579,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898097,11CCICMCA102023,11CCICMCA102023,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,384,Security Fee,0,10000,0,0,0,0,0,0,0,
580,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898087,11CCICMCA102025,11CCICMCA102025,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2016 - 17 II Sem IV,395,TUITION FEE,0,92000,0,0,0,0,0,0,0,
581,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898087,11CCICMCA102025,11CCICMCA102025,No Information,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2016 - 17 II Sem IV,395,Security Fee,0,10000,0,0,0,0,0,0,0,
582,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898085,11CCICMCA102026,11CCICMCA102026,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,394,TUITION FEE,0,92000,0,0,0,0,0,0,0,
583,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898085,11CCICMCA102026,11CCICMCA102026,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,394,Security Fee,0,10000,0,0,0,0,0,0,0,
584,01-07-2011,2011-2012,2011-2012,AIE,RCPT,896648,11CETBT101024,11CETBT101024,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,2832,Ajustable_Excess_Amount,0,6000,0,0,0,0,0,0,0,
585,01-07-2011,2011-2012,2011-2012,AIE,RCPT,885541,11COMMBA101044,11COMMBA101044,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,400,TUITION FEE,0,128000,0,0,0,0,0,0,0,
586,01-07-2011,2011-2012,2011-2012,AIE,RCPT,885541,11COMMBA101044,11COMMBA101044,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,400,Security Fee,0,10000,0,0,0,0,0,0,0,
587,01-07-2011,2011-2012,2011-2012,AIE,RCPT,898106,11CCICMCA102022,11CCICMCA102022,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,380,TUITION FEE,0,92000,0,0,0,0,0,0,0,
